Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	1	16.1006	2	5.4468	2.2831	413.214	0	4	4	CID-SRM
0	2	16.1089	2	3.6606	1.5116	593.313	0	4	4	CID-SRM
0	3	16.1173	2	7.8508	5.7728	585.299	0	4	4	CID-SRM
0	4	16.1255	2	3.8371	1.6239	421.229	0	4	4	CID-SRM
0	5	16.134	2	26.011	23.611	585.299	0	4	4	CID-SRM
0	6	16.1421	2	3.4015	1.2687	421.229	0	4	4	CID-SRM
0	7	16.1506	2	16.863	14.707	585.299	0	4	4	CID-SRM
0	8	16.1588	2	3.2204	1.0928	694.361	0	4	4	CID-SRM
0	9	16.1672	2	4.7903	2.5721	585.299	0	4	4	CID-SRM
0	10	16.1754	2	3.1982	1.0969	421.229	0	4	4	CID-SRM
0	11	16.1841	2	24.553	22.367	585.299	0	4	4	CID-SRM
0	12	16.1923	2	3.1525	1.095	421.229	0	4	4	CID-SRM
0	13	16.2008	2	5.8987	3.7715	585.299	0	4	4	CID-SRM
0	14	16.209	2	3.153	1.0656	421.229	0	4	4	CID-SRM
0	15	16.2174	2	5.7204	2.9453	585.299	0	4	4	CID-SRM
0	16	16.2256	2	3.0677	1.0337	593.313	0	4	4	CID-SRM
0	17	16.2341	2	7.4955	5.4335	585.299	0	4	4	CID-SRM
0	18	16.2423	2	3.0854	1.0368	593.313	0	4	4	CID-SRM
0	19	16.2507	2	3.1137	1.0528	585.299	0	4	4	CID-SRM
0	20	16.2589	2	3.0521	1.0214	593.313	0	4	4	CID-SRM
0	21	16.2674	2	3.0921	1.045	686.3469	0	4	4	CID-SRM
0	22	16.2755	2	3.1069	1.0554	421.229	0	4	4	CID-SRM
0	23	16.2841	2	3.9104	1.8238	585.299	0	4	4	CID-SRM
0	24	16.2923	2	4.9366	2.8987	593.313	0	4	4	CID-SRM
0	25	16.3008	2	5.7168	3.5687	585.299	0	4	4	CID-SRM
0	26	16.309	2	4.0465	1.9602	421.229	0	4	4	CID-SRM
0	27	16.3174	2	12.341	10.189	585.299	0	4	4	CID-SRM
0	28	16.3256	2	7.6225	5.4077	421.229	0	4	4	CID-SRM
0	29	16.3341	2	3.2424	1.131	585.299	0	4	4	CID-SRM
0	30	16.3423	2	3.1703	1.0625	593.313	0	4	4	CID-SRM
0	31	16.3507	2	3.0936	1.0459	686.3469	0	4	4	CID-SRM
0	32	16.3589	2	3.1729	1.0662	421.229	0	4	4	CID-SRM
0	33	16.3674	2	10.129	8.0346	585.299	0	4	4	CID-SRM
0	34	16.3756	2	3.0959	1.05	421.229	0	4	4	CID-SRM
0	35	16.384	2	3.074	1.0333	585.299	0	4	4	CID-SRM
0	36	16.3922	2	3.0541	1.0273	593.313	0	4	4	CID-SRM
