Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	4711	35.5556	1	222504	20328	207.1	0	242	242	GC-MS
0	4712	35.5618	1	226924	19360	207.1	0	246	246	GC-MS
0	4713	35.5681	1	224864	19952	207.1	0	248	248	GC-MS
0	4714	35.5743	1	232620	22120	207.1	0	252	252	GC-MS
0	4715	35.5806	1	229872	21392	207.1	0	241	241	GC-MS
0	4716	35.5869	1	233933	20624	207.1	0	250	250	GC-MS
0	4717	35.5931	1	228740	20168	207.1	0	257	257	GC-MS
0	4718	35.5994	1	234565	21920	207.1	0	259	259	GC-MS
0	4719	35.6056	1	232039	21232	207.1	0	244	244	GC-MS
0	4720	35.6119	1	228533	21632	207.1	0	243	243	GC-MS
0	4721	35.6181	1	226259	20552	207.1	0	246	246	GC-MS
0	4722	35.6244	1	224633	21688	207.1	0	248	248	GC-MS
0	4723	35.6306	1	218169	21728	207.1	0	240	240	GC-MS
0	4724	35.6369	1	219775	21296	207.1	0	235	235	GC-MS
0	4725	35.6432	1	220040	21048	207.1	0	242	242	GC-MS
0	4726	35.6494	1	212376	21688	207.1	0	236	236	GC-MS
0	4727	35.6557	1	211115	20768	207.1	0	233	233	GC-MS
0	4728	35.6619	1	214994	20000	207.1	0	247	247	GC-MS
0	4729	35.6682	1	209236	19960	207.1	0	233	233	GC-MS
0	4730	35.6744	1	214108	21776	207.1	0	242	242	GC-MS
0	4731	35.6807	1	208932	20808	207.1	0	241	241	GC-MS
0	4732	35.6869	1	211040	21048	207.1	0	237	237	GC-MS
0	4733	35.6932	1	210759	20360	207.1	0	241	241	GC-MS
0	4734	35.6995	1	210737	21624	207.1	0	231	231	GC-MS
0	4735	35.7057	1	210625	21000	207.1	0	237	237	GC-MS
0	4736	35.712	1	212281	22192	207.1	0	237	237	GC-MS
0	4737	35.7182	1	206552	23200	207.1	0	226	226	GC-MS
0	4738	35.7245	1	202751	20216	207.1	0	227	227	GC-MS
0	4739	35.7307	1	205887	21200	207.1	0	230	230	GC-MS
0	4740	35.737	1	208144	20784	207.1	0	233	233	GC-MS
0	4741	35.7432	1	208412	22144	207.1	0	225	225	GC-MS
0	4742	35.7495	1	208311	20600	207.1	0	237	237	GC-MS
0	4743	35.7557	1	205529	19824	207.1	0	242	242	GC-MS
0	4744	35.762	1	205810	20968	207.1	0	228	228	GC-MS
0	4745	35.7683	1	203290	19968	207.1	0	235	235	GC-MS
0	4746	35.7745	1	209620	21712	207.1	0	239	239	GC-MS
0	4747	35.7808	1	201578	20312	207.1	0	231	231	GC-MS
0	4748	35.787	1	208717	20320	207.1	0	235	235	GC-MS
0	4749	35.7933	1	210149	21312	207.1	0	241	241	GC-MS
0	4750	35.7995	1	205782	20304	207.0	0	233	233	GC-MS
0	4751	35.8058	1	205453	19976	207.1	0	228	228	GC-MS
0	4752	35.812	1	214900	20432	207.1	0	242	242	GC-MS
0	4753	35.8183	1	210323	21840	207.1	0	229	229	GC-MS
0	4754	35.8246	1	209702	20960	207.1	0	239	239	GC-MS
0	4755	35.8308	1	203089	20360	207.1	0	227	227	GC-MS
0	4756	35.8371	1	215846	21464	207.1	0	236	236	GC-MS
0	4757	35.8433	1	210778	20840	207.1	0	233	233	GC-MS
0	4758	35.8496	1	213856	20272	207.1	0	239	239	GC-MS
0	4759	35.8558	1	216733	20888	207.1	0	245	245	GC-MS
0	4760	35.8621	1	214284	20816	207.1	0	240	240	GC-MS
0	4761	35.8683	1	210763	21952	207.1	0	236	236	GC-MS
0	4762	35.8746	1	215434	21216	207.1	0	238	238	GC-MS
