Dataset	ScanNumber	Ion Injection Time (ms)	Scan Segment	Scan Event	Charge State	Monoisotopic M/Z	Collision Mode	Scan Filter Text
0	163							IMS
0	165							IMS
0	166							IMS
0	167							IMS
0	168							IMS
0	169							IMS
0	170							IMS
0	172							IMS
0	173							IMS
0	174							IMS
0	175							IMS
0	176							IMS
0	178							IMS
0	179							IMS
0	180							IMS
0	181							IMS
0	183							IMS
0	184							IMS
0	185							IMS
0	186							IMS
0	189							IMS
0	190							IMS
0	193							IMS
0	199							IMS
0	201							
0	202							IMS
0	206							IMS
0	213							IMS
0	214							IMS
0	215							IMS
0	216							IMS
0	217							IMS
0	218							IMS
0	219							IMS
0	220							IMS
0	221							IMS
0	222							IMS
0	223							IMS
0	224							IMS
0	225							IMS
0	226							IMS
0	227							IMS
0	228							IMS
0	229							IMS
0	230							IMS
0	231							IMS
0	232							IMS
0	233							IMS
0	234							IMS
0	235							IMS
0	236							IMS
0	237							IMS
0	238							IMS
0	239							IMS
0	240							IMS
0	241							IMS
0	242							IMS
0	243							IMS
0	244							IMS
0	245							IMS
0	246							IMS
0	247							IMS
0	248							IMS
0	249							IMS
0	250							IMS
0	251							IMS
0	252							IMS
0	253							IMS
0	254							IMS
0	255							IMS
0	256							IMS
0	257							IMS
0	258							IMS
0	259							IMS
0	260							IMS
0	261							IMS
0	262							IMS
0	263							IMS
0	264							IMS
0	265							IMS
0	266							IMS
0	267							IMS
0	268							IMS
0	269							IMS
0	270							IMS
0	271							IMS
0	272							IMS
0	273							IMS
0	274							IMS
0	275							IMS
0	276							IMS
0	277							IMS
0	278							IMS
0	279							IMS
0	280							IMS
0	281							IMS
0	282							IMS
0	283							IMS
0	284							IMS
0	285							IMS
0	286							IMS
0	287							IMS
0	288							IMS
0	289							IMS
0	290							IMS
0	291							IMS
0	292							IMS
0	293							IMS
0	294							IMS
0	295							IMS
0	296							IMS
0	297							IMS
0	298							IMS
0	299							IMS
0	300							IMS
0	301							IMS
0	302							IMS
0	303							IMS
0	304							IMS
0	305							IMS
0	306							IMS
0	307							IMS
0	308							IMS
0	309							IMS
0	310							IMS
0	311							IMS
0	312							IMS
0	313							IMS
0	314							IMS
0	315							IMS
0	316							IMS
0	317							IMS
0	318							IMS
0	319							IMS
0	320							IMS
0	321							IMS
0	322							IMS
0	323							IMS
0	324							IMS
0	326							IMS
0	327							IMS
0	328							IMS
0	329							IMS
0	330							IMS
0	331							IMS
0	332							IMS
0	334							IMS
0	335							IMS
0	336							IMS
0	337							IMS
0	338							IMS
0	339							IMS
0	341							IMS
0	343							IMS
0	346							IMS
0	348							IMS
0	350							IMS
0	351							IMS
0	352							IMS
0	353							IMS
0	354							IMS
0	355							IMS
0	357							IMS
0	358							IMS
0	359							IMS
0	360							IMS
0	361							IMS
0	362							IMS
0	363							IMS
0	365							IMS
0	366							IMS
0	367							IMS
0	368							IMS
0	369							IMS
0	371							IMS
0	372							IMS
0	373							IMS
0	375							IMS
0	376							IMS
0	378							IMS
0	382							IMS
0	384							IMS
0	385							IMS
0	386							IMS
0	389							IMS
0	390							IMS
0	394							IMS
0	399							IMS
0	400							IMS
0	401							
0	408							IMS
0	411							IMS
0	412							IMS
0	413							IMS
0	414							IMS
0	415							IMS
0	416							IMS
0	417							IMS
0	418							IMS
0	419							IMS
0	420							IMS
0	421							IMS
0	422							IMS
0	423							IMS
0	424							IMS
0	425							IMS
0	426							IMS
0	427							IMS
0	428							IMS
0	429							IMS
0	430							IMS
0	431							IMS
0	432							IMS
0	433							IMS
0	434							IMS
0	435							IMS
0	436							IMS
0	437							IMS
0	438							IMS
0	439							IMS
0	440							IMS
0	441							IMS
0	442							IMS
0	443							IMS
0	444							IMS
0	445							IMS
0	446							IMS
0	447							IMS
0	448							IMS
0	449							IMS
0	450							IMS
0	451							IMS
0	452							IMS
0	453							IMS
0	454							IMS
0	455							IMS
0	456							IMS
0	457							IMS
0	458							IMS
0	459							IMS
0	460							IMS
0	461							IMS
0	462							IMS
0	463							IMS
0	464							IMS
0	465							IMS
0	466							IMS
0	467							IMS
0	468							IMS
0	469							IMS
0	470							IMS
0	471							IMS
0	472							IMS
0	473							IMS
0	474							IMS
0	475							IMS
0	476							IMS
0	477							IMS
0	478							IMS
0	479							IMS
0	480							IMS
0	481							IMS
0	482							IMS
0	483							IMS
0	484							IMS
0	485							IMS
0	486							IMS
0	487							IMS
0	488							IMS
0	489							IMS
0	490							IMS
0	491							IMS
0	492							IMS
0	493							IMS
0	494							IMS
0	495							IMS
0	496							IMS
0	497							IMS
0	498							IMS
0	499							IMS
0	500							IMS
0	501							IMS
0	502							IMS
0	503							IMS
0	504							IMS
0	505							IMS
0	506							IMS
0	507							IMS
0	508							IMS
0	509							IMS
0	510							IMS
0	511							IMS
0	512							IMS
0	513							IMS
0	514							IMS
0	515							IMS
0	516							IMS
0	517							IMS
0	518							IMS
0	519							IMS
0	520							IMS
0	521							IMS
0	522							IMS
0	523							IMS
0	524							IMS
0	525							IMS
0	526							IMS
0	527							IMS
0	528							IMS
0	529							IMS
0	530							IMS
0	531							IMS
0	532							IMS
0	533							IMS
0	534							IMS
0	535							IMS
0	536							IMS
0	537							IMS
0	538							IMS
0	539							IMS
0	540							IMS
0	542							IMS
0	544							IMS
0	545							IMS
0	547							IMS
0	549							IMS
0	552							IMS
0	553							IMS
0	554							IMS
0	556							IMS
0	557							IMS
0	558							IMS
0	560							IMS
0	561							IMS
0	562							IMS
0	563							IMS
0	564							IMS
0	565							IMS
0	566							IMS
0	568							IMS
0	571							IMS
0	573							IMS
0	574							IMS
0	575							IMS
0	576							IMS
0	578							IMS
0	579							IMS
0	580							IMS
0	581							IMS
0	583							IMS
0	584							IMS
0	586							IMS
0	587							IMS
0	588							IMS
0	589							IMS
0	591							IMS
0	592							IMS
0	593							IMS
0	594							IMS
0	596							IMS
0	597							IMS
0	599							IMS
0	603							IMS
0	605							IMS
0	613							IMS
0	614							IMS
0	615							IMS
0	616							IMS
0	617							IMS
0	618							IMS
0	619							IMS
0	620							IMS
0	621							IMS
0	622							IMS
0	623							IMS
0	624							IMS
0	625							IMS
0	626							IMS
0	627							IMS
0	628							IMS
0	629							IMS
0	630							IMS
0	631							IMS
0	632							IMS
0	633							IMS
0	634							IMS
0	635							IMS
0	636							IMS
0	637							IMS
0	638							IMS
0	639							IMS
0	640							IMS
0	641							IMS
0	642							IMS
0	643							IMS
0	644							IMS
0	645							IMS
0	646							IMS
0	647							IMS
0	648							IMS
0	649							IMS
0	650							IMS
0	651							IMS
0	652							IMS
0	653							IMS
0	654							IMS
0	655							IMS
0	656							IMS
0	657							IMS
0	658							IMS
0	659							IMS
0	660							IMS
0	661							IMS
0	662							IMS
0	663							IMS
0	664							IMS
0	665							IMS
0	666							IMS
0	667							IMS
0	668							IMS
0	669							IMS
0	670							IMS
0	671							IMS
0	672							IMS
0	673							IMS
0	674							IMS
0	675							IMS
0	676							IMS
0	677							IMS
0	678							IMS
0	679							IMS
0	680							IMS
0	681							IMS
0	682							IMS
0	683							IMS
0	684							IMS
0	685							IMS
0	686							IMS
0	687							IMS
0	688							IMS
0	689							IMS
0	690							IMS
0	691							IMS
0	692							IMS
0	693							IMS
0	694							IMS
0	695							IMS
0	696							IMS
0	697							IMS
0	698							IMS
0	699							IMS
0	700							IMS
0	701							IMS
0	702							IMS
0	703							IMS
0	704							IMS
0	705							IMS
0	706							IMS
0	707							IMS
0	708							IMS
0	709							IMS
0	710							IMS
0	711							IMS
0	712							IMS
0	713							IMS
0	714							IMS
0	715							IMS
0	716							IMS
0	717							IMS
0	718							IMS
0	719							IMS
0	720							IMS
0	721							IMS
0	722							IMS
0	723							IMS
0	724							IMS
0	725							IMS
0	726							IMS
0	727							IMS
0	728							IMS
0	729							IMS
0	730							IMS
0	731							IMS
0	733							IMS
0	734							IMS
0	735							IMS
0	736							IMS
0	739							IMS
0	741							IMS
0	742							IMS
0	743							IMS
0	744							IMS
0	745							IMS
0	746							IMS
0	747							IMS
0	751							IMS
0	753							IMS
0	754							IMS
0	755							IMS
0	756							IMS
0	757							IMS
0	758							IMS
0	759							IMS
0	761							IMS
0	762							IMS
0	763							IMS
0	764							IMS
0	765							IMS
0	766							IMS
0	767							IMS
0	770							IMS
0	772							IMS
0	773							IMS
0	774							IMS
0	775							IMS
0	778							IMS
0	779							IMS
0	781							IMS
0	784							IMS
0	786							IMS
0	788							IMS
0	792							IMS
0	793							IMS
0	794							IMS
0	796							IMS
0	800							IMS
0	807							IMS
0	811							IMS
0	812							IMS
0	813							IMS
0	814							IMS
0	815							IMS
0	816							IMS
0	817							IMS
0	818							IMS
0	819							IMS
0	820							IMS
0	821							IMS
0	822							IMS
0	823							IMS
0	824							IMS
0	825							IMS
0	826							IMS
0	827							IMS
0	828							IMS
0	829							IMS
0	830							IMS
0	831							IMS
0	832							IMS
0	833							IMS
0	834							IMS
0	835							IMS
0	836							IMS
0	837							IMS
0	838							IMS
0	839							IMS
0	840							IMS
0	841							IMS
0	842							IMS
0	843							IMS
0	844							IMS
0	845							IMS
0	846							IMS
0	847							IMS
0	848							IMS
0	849							IMS
0	850							IMS
0	851							IMS
0	852							IMS
0	853							IMS
0	854							IMS
0	855							IMS
0	856							IMS
0	857							IMS
0	858							IMS
0	859							IMS
0	860							IMS
0	861							IMS
0	862							IMS
0	863							IMS
0	864							IMS
0	865							IMS
0	866							IMS
0	867							IMS
0	868							IMS
0	869							IMS
0	870							IMS
0	871							IMS
0	872							IMS
0	873							IMS
0	874							IMS
0	875							IMS
0	876							IMS
0	877							IMS
0	878							IMS
0	879							IMS
0	880							IMS
0	881							IMS
0	882							IMS
0	883							IMS
0	884							IMS
0	885							IMS
0	886							IMS
0	887							IMS
0	888							IMS
0	889							IMS
0	890							IMS
0	891							IMS
0	892							IMS
0	893							IMS
0	894							IMS
0	895							IMS
0	896							IMS
0	897							IMS
0	898							IMS
0	899							IMS
0	900							IMS
0	901							IMS
0	902							IMS
0	903							IMS
0	904							IMS
0	905							IMS
0	906							IMS
0	907							IMS
0	908							IMS
0	909							IMS
0	910							IMS
0	911							IMS
0	912							IMS
0	913							IMS
0	914							IMS
0	915							IMS
0	916							IMS
0	917							IMS
0	918							IMS
0	919							IMS
0	920							IMS
0	921							IMS
0	922							IMS
0	923							IMS
0	924							IMS
0	925							IMS
0	926							IMS
0	927							IMS
0	929							IMS
0	930							IMS
0	931							IMS
0	932							IMS
0	933							IMS
0	935							IMS
0	936							IMS
0	938							IMS
0	939							IMS
0	941							IMS
0	942							IMS
0	944							IMS
0	945							IMS
0	946							IMS
0	947							IMS
0	949							IMS
0	950							IMS
0	951							IMS
0	952							IMS
0	954							IMS
0	955							IMS
0	957							IMS
0	958							IMS
0	960							IMS
0	961							IMS
0	962							IMS
0	963							IMS
0	964							IMS
0	965							IMS
0	966							IMS
0	968							IMS
0	970							IMS
0	971							IMS
0	972							IMS
0	973							IMS
0	976							IMS
0	978							IMS
0	979							IMS
0	980							IMS
0	981							IMS
0	982							IMS
0	983							IMS
0	987							IMS
0	988							IMS
0	989							IMS
0	991							IMS
0	992							IMS
0	994							IMS
0	999							IMS
0	1000							IMS
0	1001							
0	1003							IMS
0	1012							IMS
0	1013							IMS
0	1014							IMS
0	1015							IMS
0	1016							IMS
0	1017							IMS
0	1018							IMS
0	1019							IMS
0	1020							IMS
0	1021							IMS
0	1022							IMS
0	1023							IMS
0	1024							IMS
0	1025							IMS
0	1026							IMS
0	1027							IMS
0	1028							IMS
0	1029							IMS
0	1030							IMS
0	1031							IMS
0	1032							IMS
0	1033							IMS
0	1034							IMS
0	1035							IMS
0	1036							IMS
0	1037							IMS
0	1038							IMS
0	1039							IMS
0	1040							IMS
0	1041							IMS
0	1042							IMS
0	1043							IMS
0	1044							IMS
0	1045							IMS
0	1046							IMS
0	1047							IMS
0	1048							IMS
0	1049							IMS
0	1050							IMS
0	1051							IMS
0	1052							IMS
0	1053							IMS
0	1054							IMS
0	1055							IMS
0	1056							IMS
0	1057							IMS
0	1058							IMS
0	1059							IMS
0	1060							IMS
0	1061							IMS
0	1062							IMS
0	1063							IMS
0	1064							IMS
0	1065							IMS
0	1066							IMS
0	1067							IMS
0	1068							IMS
0	1069							IMS
0	1070							IMS
0	1071							IMS
0	1072							IMS
0	1073							IMS
0	1074							IMS
0	1075							IMS
0	1076							IMS
0	1077							IMS
0	1078							IMS
0	1079							IMS
0	1080							IMS
0	1081							IMS
0	1082							IMS
0	1083							IMS
0	1084							IMS
0	1085							IMS
0	1086							IMS
0	1087							IMS
0	1088							IMS
0	1089							IMS
0	1090							IMS
0	1091							IMS
0	1092							IMS
0	1093							IMS
0	1094							IMS
0	1095							IMS
0	1096							IMS
0	1097							IMS
0	1098							IMS
0	1099							IMS
0	1100							IMS
0	1101							IMS
0	1102							IMS
0	1103							IMS
0	1104							IMS
0	1105							IMS
0	1106							IMS
0	1107							IMS
0	1108							IMS
0	1109							IMS
0	1110							IMS
0	1111							IMS
0	1112							IMS
0	1113							IMS
0	1114							IMS
0	1115							IMS
0	1116							IMS
0	1117							IMS
0	1118							IMS
0	1119							IMS
0	1120							IMS
0	1121							IMS
0	1122							IMS
0	1123							IMS
0	1124							IMS
0	1125							IMS
0	1126							IMS
0	1127							IMS
0	1128							IMS
0	1129							IMS
0	1130							IMS
0	1133							IMS
0	1134							IMS
0	1135							IMS
0	1136							IMS
0	1138							IMS
0	1139							IMS
0	1140							IMS
0	1141							IMS
0	1142							IMS
0	1144							IMS
0	1145							IMS
0	1146							IMS
0	1147							IMS
0	1148							IMS
0	1149							IMS
0	1150							IMS
0	1151							IMS
0	1152							IMS
0	1153							IMS
0	1154							IMS
0	1157							IMS
0	1158							IMS
0	1159							IMS
0	1160							IMS
0	1161							IMS
0	1162							IMS
0	1163							IMS
0	1165							IMS
0	1166							IMS
0	1167							IMS
0	1168							IMS
0	1169							IMS
0	1173							IMS
0	1174							IMS
0	1176							IMS
0	1177							IMS
0	1179							IMS
0	1181							IMS
0	1186							IMS
0	1187							IMS
0	1190							IMS
0	1191							IMS
0	1192							IMS
0	1193							IMS
0	1200							IMS
0	1203							IMS
0	1213							IMS
0	1214							IMS
0	1215							IMS
0	1216							IMS
0	1217							IMS
0	1218							IMS
0	1219							IMS
0	1220							IMS
0	1221							IMS
0	1222							IMS
0	1223							IMS
0	1224							IMS
0	1225							IMS
0	1226							IMS
0	1227							IMS
0	1228							IMS
0	1229							IMS
0	1230							IMS
0	1231							IMS
0	1232							IMS
0	1233							IMS
0	1234							IMS
0	1235							IMS
0	1236							IMS
0	1237							IMS
0	1238							IMS
0	1239							IMS
0	1240							IMS
0	1241							IMS
0	1242							IMS
0	1243							IMS
0	1244							IMS
0	1245							IMS
0	1246							IMS
0	1247							IMS
0	1248							IMS
0	1249							IMS
0	1250							IMS
0	1251							IMS
0	1252							IMS
0	1253							IMS
0	1254							IMS
0	1255							IMS
0	1256							IMS
0	1257							IMS
0	1258							IMS
0	1259							IMS
0	1260							IMS
0	1261							IMS
0	1262							IMS
0	1263							IMS
0	1264							IMS
0	1265							IMS
0	1266							IMS
0	1267							IMS
0	1268							IMS
0	1269							IMS
0	1270							IMS
0	1271							IMS
0	1272							IMS
0	1273							IMS
0	1274							IMS
0	1275							IMS
0	1276							IMS
0	1277							IMS
0	1278							IMS
0	1279							IMS
0	1280							IMS
0	1281							IMS
0	1282							IMS
0	1283							IMS
0	1284							IMS
0	1285							IMS
0	1286							IMS
0	1287							IMS
0	1288							IMS
0	1289							IMS
0	1290							IMS
0	1291							IMS
0	1292							IMS
0	1293							IMS
0	1294							IMS
0	1295							IMS
0	1296							IMS
0	1297							IMS
0	1298							IMS
0	1299							IMS
0	1300							IMS
0	1301							IMS
0	1302							IMS
0	1303							IMS
0	1304							IMS
0	1305							IMS
0	1306							IMS
0	1307							IMS
0	1308							IMS
0	1309							IMS
0	1310							IMS
0	1311							IMS
0	1312							IMS
0	1313							IMS
0	1314							IMS
0	1315							IMS
0	1316							IMS
0	1317							IMS
0	1318							IMS
0	1319							IMS
0	1320							IMS
0	1321							IMS
0	1322							IMS
0	1323							IMS
0	1324							IMS
0	1325							IMS
0	1326							IMS
0	1327							IMS
0	1328							IMS
0	1330							IMS
0	1331							IMS
0	1332							IMS
0	1333							IMS
0	1334							IMS
0	1335							IMS
0	1339							IMS
0	1340							IMS
0	1341							IMS
0	1342							IMS
0	1343							IMS
0	1344							IMS
0	1346							IMS
0	1347							IMS
0	1349							IMS
0	1350							IMS
0	1351							IMS
0	1352							IMS
0	1353							IMS
0	1354							IMS
0	1356							IMS
0	1357							IMS
0	1358							IMS
0	1359							IMS
0	1360							IMS
0	1361							IMS
0	1362							IMS
0	1363							IMS
0	1364							IMS
0	1365							IMS
0	1366							IMS
0	1367							IMS
0	1368							IMS
0	1369							IMS
0	1371							IMS
0	1373							IMS
0	1375							IMS
0	1376							IMS
0	1377							IMS
0	1378							IMS
0	1379							IMS
0	1381							IMS
0	1382							IMS
0	1383							IMS
0	1384							IMS
0	1386							IMS
0	1387							IMS
0	1390							IMS
0	1392							IMS
0	1396							IMS
0	1397							IMS
0	1398							IMS
0	1400							IMS
0	1411							IMS
0	1413							IMS
0	1414							IMS
0	1415							IMS
0	1416							IMS
0	1417							IMS
0	1418							IMS
0	1419							IMS
0	1420							IMS
0	1421							IMS
0	1422							IMS
0	1423							IMS
0	1424							IMS
0	1425							IMS
0	1426							IMS
0	1427							IMS
0	1428							IMS
0	1429							IMS
0	1430							IMS
0	1431							IMS
0	1432							IMS
0	1433							IMS
0	1434							IMS
0	1435							IMS
0	1436							IMS
0	1437							IMS
0	1438							IMS
0	1439							IMS
0	1440							IMS
0	1441							IMS
0	1442							IMS
0	1443							IMS
0	1444							IMS
0	1445							IMS
0	1446							IMS
0	1447							IMS
0	1448							IMS
0	1449							IMS
0	1450							IMS
0	1451							IMS
0	1452							IMS
0	1453							IMS
0	1454							IMS
0	1455							IMS
0	1456							IMS
0	1457							IMS
0	1458							IMS
0	1459							IMS
0	1460							IMS
0	1461							IMS
0	1462							IMS
0	1463							IMS
0	1464							IMS
0	1465							IMS
0	1466							IMS
0	1467							IMS
0	1468							IMS
0	1469							IMS
0	1470							IMS
0	1471							IMS
0	1472							IMS
0	1473							IMS
0	1474							IMS
0	1475							IMS
0	1476							IMS
0	1477							IMS
0	1478							IMS
0	1479							IMS
0	1480							IMS
0	1481							IMS
0	1482							IMS
0	1483							IMS
0	1484							IMS
0	1485							IMS
0	1486							IMS
0	1487							IMS
0	1488							IMS
0	1489							IMS
0	1490							IMS
0	1491							IMS
0	1492							IMS
0	1493							IMS
0	1494							IMS
0	1495							IMS
0	1496							IMS
0	1497							IMS
0	1498							IMS
0	1499							IMS
0	1500							IMS
0	1501							IMS
0	1502							IMS
0	1503							IMS
0	1504							IMS
0	1505							IMS
0	1506							IMS
0	1507							IMS
0	1508							IMS
0	1509							IMS
0	1510							IMS
0	1511							IMS
0	1512							IMS
0	1513							IMS
0	1514							IMS
0	1515							IMS
0	1516							IMS
0	1517							IMS
0	1518							IMS
0	1519							IMS
0	1520							IMS
0	1521							IMS
0	1522							IMS
0	1523							IMS
0	1524							IMS
0	1525							IMS
0	1526							IMS
0	1527							IMS
0	1528							IMS
0	1529							IMS
0	1530							IMS
0	1531							IMS
0	1532							IMS
0	1533							IMS
0	1534							IMS
0	1535							IMS
0	1536							IMS
0	1537							IMS
0	1538							IMS
0	1540							IMS
0	1542							IMS
0	1543							IMS
0	1544							IMS
0	1545							IMS
0	1547							IMS
0	1548							IMS
0	1549							IMS
0	1550							IMS
0	1551							IMS
0	1552							IMS
0	1553							IMS
0	1554							IMS
0	1556							IMS
0	1558							IMS
0	1559							IMS
0	1560							IMS
0	1561							IMS
0	1563							IMS
0	1564							IMS
0	1565							IMS
0	1567							IMS
0	1568							IMS
0	1569							IMS
0	1570							IMS
0	1571							IMS
0	1572							IMS
0	1573							IMS
0	1574							IMS
0	1575							IMS
0	1576							IMS
0	1579							IMS
0	1580							IMS
0	1582							IMS
0	1586							IMS
0	1587							IMS
0	1589							IMS
0	1591							IMS
0	1592							IMS
0	1593							IMS
0	1594							IMS
0	1595							IMS
0	1596							IMS
0	1599							IMS
0	1601							
0	1611							IMS
0	1612							IMS
0	1613							IMS
0	1614							IMS
0	1615							IMS
0	1616							IMS
0	1617							IMS
0	1618							IMS
0	1619							IMS
0	1620							IMS
0	1621							IMS
0	1622							IMS
0	1623							IMS
0	1624							IMS
0	1625							IMS
0	1626							IMS
0	1627							IMS
0	1628							IMS
0	1629							IMS
0	1630							IMS
0	1631							IMS
0	1632							IMS
0	1633							IMS
0	1634							IMS
0	1635							IMS
0	1636							IMS
0	1637							IMS
0	1638							IMS
0	1639							IMS
0	1640							IMS
0	1641							IMS
0	1642							IMS
0	1643							IMS
0	1644							IMS
0	1645							IMS
0	1646							IMS
0	1647							IMS
0	1648							IMS
0	1649							IMS
0	1650							IMS
0	1651							IMS
0	1652							IMS
0	1653							IMS
0	1654							IMS
0	1655							IMS
0	1656							IMS
0	1657							IMS
0	1658							IMS
0	1659							IMS
0	1660							IMS
0	1661							IMS
0	1662							IMS
0	1663							IMS
0	1664							IMS
0	1665							IMS
0	1666							IMS
0	1667							IMS
0	1668							IMS
0	1669							IMS
0	1670							IMS
0	1671							IMS
0	1672							IMS
0	1673							IMS
0	1674							IMS
0	1675							IMS
0	1676							IMS
0	1677							IMS
0	1678							IMS
0	1679							IMS
0	1680							IMS
0	1681							IMS
0	1682							IMS
0	1683							IMS
0	1684							IMS
0	1685							IMS
0	1686							IMS
0	1687							IMS
0	1688							IMS
0	1689							IMS
0	1690							IMS
0	1691							IMS
0	1692							IMS
0	1693							IMS
0	1694							IMS
0	1695							IMS
0	1696							IMS
0	1697							IMS
0	1698							IMS
0	1699							IMS
0	1700							IMS
0	1701							IMS
0	1702							IMS
0	1703							IMS
0	1704							IMS
0	1705							IMS
0	1706							IMS
0	1707							IMS
0	1708							IMS
0	1709							IMS
0	1710							IMS
0	1711							IMS
0	1712							IMS
0	1713							IMS
0	1714							IMS
0	1715							IMS
0	1716							IMS
0	1717							IMS
0	1718							IMS
0	1719							IMS
0	1720							IMS
0	1721							IMS
0	1722							IMS
0	1723							IMS
0	1724							IMS
0	1725							IMS
0	1726							IMS
0	1727							IMS
0	1728							IMS
0	1729							IMS
0	1731							IMS
0	1732							IMS
0	1733							IMS
0	1734							IMS
0	1736							IMS
0	1738							IMS
0	1740							IMS
0	1741							IMS
0	1743							IMS
0	1744							IMS
0	1745							IMS
0	1746							IMS
0	1747							IMS
0	1750							IMS
0	1752							IMS
0	1753							IMS
0	1754							IMS
0	1755							IMS
0	1756							IMS
0	1757							IMS
0	1758							IMS
0	1759							IMS
0	1760							IMS
0	1762							IMS
0	1763							IMS
0	1766							IMS
0	1767							IMS
0	1768							IMS
0	1769							IMS
0	1770							IMS
0	1771							IMS
0	1772							IMS
0	1773							IMS
0	1774							IMS
0	1775							IMS
0	1776							IMS
0	1777							IMS
0	1778							IMS
0	1780							IMS
0	1781							IMS
0	1782							IMS
0	1783							IMS
0	1784							IMS
0	1785							IMS
0	1786							IMS
0	1787							IMS
0	1790							IMS
0	1791							IMS
0	1792							IMS
0	1795							IMS
0	1796							IMS
0	1797							IMS
0	1798							IMS
0	1799							IMS
0	1800							IMS
0	1809							IMS
0	1813							IMS
0	1814							IMS
0	1815							IMS
0	1816							IMS
0	1817							IMS
0	1818							IMS
0	1819							IMS
0	1820							IMS
0	1821							IMS
0	1822							IMS
0	1823							IMS
0	1824							IMS
0	1825							IMS
0	1826							IMS
0	1827							IMS
0	1828							IMS
0	1829							IMS
0	1830							IMS
0	1831							IMS
0	1832							IMS
0	1833							IMS
0	1834							IMS
0	1835							IMS
0	1836							IMS
0	1837							IMS
0	1838							IMS
0	1839							IMS
0	1840							IMS
0	1841							IMS
0	1842							IMS
0	1843							IMS
0	1844							IMS
0	1845							IMS
0	1846							IMS
0	1847							IMS
0	1848							IMS
0	1849							IMS
0	1850							IMS
0	1851							IMS
0	1852							IMS
0	1853							IMS
0	1854							IMS
0	1855							IMS
0	1856							IMS
0	1857							IMS
0	1858							IMS
0	1859							IMS
0	1860							IMS
0	1861							IMS
0	1862							IMS
0	1863							IMS
0	1864							IMS
0	1865							IMS
0	1866							IMS
0	1867							IMS
0	1868							IMS
0	1869							IMS
0	1870							IMS
0	1871							IMS
0	1872							IMS
0	1873							IMS
0	1874							IMS
0	1875							IMS
0	1876							IMS
0	1877							IMS
0	1878							IMS
0	1879							IMS
0	1880							IMS
0	1881							IMS
0	1882							IMS
0	1883							IMS
0	1884							IMS
0	1885							IMS
0	1886							IMS
0	1887							IMS
0	1888							IMS
0	1889							IMS
0	1890							IMS
0	1891							IMS
0	1892							IMS
0	1893							IMS
0	1894							IMS
0	1895							IMS
0	1896							IMS
0	1897							IMS
0	1898							IMS
0	1899							IMS
0	1900							IMS
0	1901							IMS
0	1902							IMS
0	1903							IMS
0	1904							IMS
0	1905							IMS
0	1906							IMS
0	1907							IMS
0	1908							IMS
0	1909							IMS
0	1910							IMS
0	1911							IMS
0	1912							IMS
0	1913							IMS
0	1914							IMS
0	1915							IMS
0	1916							IMS
0	1917							IMS
0	1918							IMS
0	1919							IMS
0	1920							IMS
0	1921							IMS
0	1922							IMS
0	1923							IMS
0	1924							IMS
0	1925							IMS
