Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	1	2.1673	1	4.2487E+07	4372	610.17	0	134052	134052	HMS
0	2	2.3343	1	4.3307E+07	4423	610.17	0	134650	134650	HMS
0	3	2.5012	1	4.2697E+07	4529	610.17	0	134548	134548	HMS
0	4	2.6682	1	4.1837E+07	4143	610.17	0	134673	134673	HMS
0	5	2.8352	1	4.1307E+07	4635	610.17	0	134397	134397	HMS
0	6	3.0021	1	4.1625E+07	4112	610.17	0	134965	134965	HMS
0	7	3.1691	1	4.3232E+07	4412	610.16	0	135316	135316	HMS
0	8	3.3361	1	4.3195E+07	4871	610.17	0	135359	135359	HMS
0	9	3.503	1	4.3218E+07	3850	610.18	0	134938	134938	HMS
0	10	3.67	1	4.3129E+07	4021	610.18	0	134876	134876	HMS
0	11	3.837	1	4.1961E+07	4704	610.17	0	134524	134524	HMS
0	12	4.0039	1	4.1838E+07	3996	610.17	0	134147	134147	HMS
0	13	4.1709	1	4.1624E+07	4925	610.17	0	133543	133543	HMS
0	14	4.3379	1	4.1445E+07	4358	610.17	0	133575	133575	HMS
0	15	4.5048	1	4.2707E+07	4835	610.17	0	134425	134425	HMS
0	16	4.6718	1	4.4652E+07	4398	610.16	0	136370	136370	HMS
0	17	4.8387	1	4.4158E+07	4845	610.17	0	136934	136934	HMS
0	18	5.0057	1	4.3234E+07	4710	610.17	0	139332	139332	HMS
0	19	5.1727	1	4.3968E+07	4972	610.17	0	146691	146691	HMS
0	20	5.3397	1	4.3224E+07	4896	610.17	0	154104	154104	HMS
0	21	5.5066	1	4.0999E+07	4809	610.17	0	155720	155720	HMS
0	22	5.6736	1	4.0875E+07	4117	610.16	0	155434	155434	HMS
0	23	5.8405	1	4.3452E+07	5098	610.17	0	159173	159173	HMS
0	24	6.0075	1	4.266E+07	4871	610.17	0	160072	160072	HMS
0	25	6.1745	1	2.5478E+07	3696	610.17	0	156520	156520	HMS
0	26	6.3415	1	1.2423E+07	2879	610.17	0	148506	148506	HMS
0	27	6.5084	1	1.0926E+07	2419	610.17	0	146986	146986	HMS
0	28	6.6754	1	1.0394E+07	2906	610.16	0	150482	150482	HMS
0	29	6.8424	1	9.4279E+06	2313	610.17	0	152677	152677	HMS
0	30	7.0093	1	1.1229E+07	2481	610.17	0	157027	157027	HMS
0	31	7.1763	1	1.0709E+07	2482	610.17	0	157873	157873	HMS
0	32	7.3432	1	1.076E+07	2550	610.16	0	158940	158940	HMS
0	33	7.5102	1	1.0488E+07	2341	610.17	0	159099	159099	HMS
0	34	7.6772	1	8.7158E+06	2695	610.17	0	156834	156834	HMS
0	35	7.8442	1	8.2225E+06	2463	610.17	0	156360	156360	HMS
0	36	8.0111	1	1.1155E+07	2365	610.17	0	161110	161110	HMS
0	37	8.1781	1	9.1734E+06	2167	610.17	0	157171	157171	HMS
0	38	8.345	1	1.0416E+07	2530	610.17	0	157563	157563	HMS
0	39	8.512	1	4.3683E+06	1291	610.17	0	130954	130954	HMS
0	40	8.679	1	1.6251E+07	2680	610.17	0	160634	160634	HMS
0	41	8.8459	1	9.9302E+06	2169	610.17	0	148254	148254	HMS
0	42	9.0129	1	8.1164E+06	2120	610.16	0	143468	143468	HMS
0	43	9.1799	1	1.1061E+07	2868	610.17	0	147010	147010	HMS
0	44	9.3468	1	9.5148E+06	2364	610.17	0	140231	140231	HMS
0	45	9.5138	1	1.0917E+07	2642	610.17	0	140372	140372	HMS
0	46	9.6808	1	1.2289E+07	2791	610.17	0	140245	140245	HMS
0	47	9.8477	1	1.9323E+07	3242	610.17	0	143369	143369	HMS
0	48	10.015	1	2.3E+07	3251	610.17	0	145127	145127	HMS
0	49	10.1819	1	1.7424E+07	3320	610.17	0	139271	139271	HMS
0	50	10.3489	1	2.1292E+07	3254	610.17	0	140648	140648	HMS
0	51	10.5159	1	1.4624E+07	2536	610.18	0	132992	132992	HMS
0	52	10.6828	1	1.7791E+07	3187	610.17	0	142850	142850	HMS
0	53	10.8498	1	2.9257E+07	3738	610.17	0	143998	143998	HMS
0	54	11.0168	1	1.7853E+07	3171	610.17	0	135679	135679	HMS
0	55	11.1837	1	2.0331E+07	3006	610.17	0	137139	137139	HMS
0	56	11.3507	1	3.3785E+07	4032	610.17	0	145384	145384	HMS
0	57	11.5177	1	3.4415E+07	4267	610.17	0	145149	145149	HMS
0	58	11.6846	1	3.2341E+07	4015	610.16	0	145777	145777	HMS
0	59	11.8516	1	1.5092E+07	2803	610.17	0	131098	131098	HMS
0	60	12.0186	1	7.4528E+06	2433	610.17	0	117843	117843	HMS
0	61	12.1855	1	1.8761E+07	5340	774.2	0	132144	132144	HMS
0	62	12.3525	1	8.2299E+06	3735	663.74	0	118611	118611	HMS
0	63	12.5195	1	6.4632E+06	3474	663.73	0	113350	113350	HMS
0	64	12.6864	1	5.5326E+06	4183	663.87	0	108530	108530	HMS
0	65	12.8534	1	5.3149E+06	5991	663.87	0	107543	107543	HMS
0	66	13.0204	1	5.9659E+06	4925	774.36	0	114962	114962	HMS
0	67	13.1873	1	5.4839E+06	4986	663.87	0	107556	107556	HMS
0	68	13.3543	1	5.3534E+06	4602	663.87	0	107421	107421	HMS
0	69	13.5212	1	5.5782E+06	4699	663.87	0	108371	108371	HMS
0	70	13.6882	1	3.2917E+06	2573	663.87	0	95563	95563	HMS
0	71	13.8552	1	3.8958E+07	10164	774.2	0	142346	142346	HMS
0	72	14.0222	1	4.8951E+07	12294	774.2	0	145405	145405	HMS
0	73	14.1891	1	4.9478E+07	11016	774.2	0	145146	145146	HMS
