Dataset	ScanNumber	Ion Injection Time (ms)	Scan Segment	Scan Event	Charge State	Monoisotopic M/Z	Collision Mode	Scan Filter Text
0	5155							FTMS + p NSI Full ms [400.00-2000.00]
0	5166							FTMS + p NSI Full ms [400.00-2000.00]
0	5177							FTMS + p NSI Full ms [400.00-2000.00]
0	5188							FTMS + p NSI Full ms [400.00-2000.00]
0	5199							FTMS + p NSI Full ms [400.00-2000.00]
0	5210							FTMS + p NSI Full ms [400.00-2000.00]
0	5221							FTMS + p NSI Full ms [400.00-2000.00]
0	5232							FTMS + p NSI Full ms [400.00-2000.00]
0	5243							FTMS + p NSI Full ms [400.00-2000.00]
0	5254							FTMS + p NSI Full ms [400.00-2000.00]
0	5265							FTMS + p NSI Full ms [400.00-2000.00]
0	5276							FTMS + p NSI Full ms [400.00-2000.00]
0	5287							FTMS + p NSI Full ms [400.00-2000.00]
0	5298							FTMS + p NSI Full ms [400.00-2000.00]
0	5309							FTMS + p NSI Full ms [400.00-2000.00]
0	5320							FTMS + p NSI Full ms [400.00-2000.00]
0	5331							FTMS + p NSI Full ms [400.00-2000.00]
0	5342							FTMS + p NSI Full ms [400.00-2000.00]
0	5353							FTMS + p NSI Full ms [400.00-2000.00]
0	5364							FTMS + p NSI Full ms [400.00-2000.00]
0	5375							FTMS + p NSI Full ms [400.00-2000.00]
0	5386							FTMS + p NSI Full ms [400.00-2000.00]
0	5397							FTMS + p NSI Full ms [400.00-2000.00]
0	5408							FTMS + p NSI Full ms [400.00-2000.00]
0	5419							FTMS + p NSI Full ms [400.00-2000.00]
0	5430							FTMS + p NSI Full ms [400.00-2000.00]
0	5441							FTMS + p NSI Full ms [400.00-2000.00]
0	5452							FTMS + p NSI Full ms [400.00-2000.00]
0	5463							FTMS + p NSI Full ms [400.00-2000.00]
0	5474							FTMS + p NSI Full ms [400.00-2000.00]
0	5485							FTMS + p NSI Full ms [400.00-2000.00]
0	5496							FTMS + p NSI Full ms [400.00-2000.00]
0	5507							FTMS + p NSI Full ms [400.00-2000.00]
0	5518							FTMS + p NSI Full ms [400.00-2000.00]
0	5529							FTMS + p NSI Full ms [400.00-2000.00]
0	5540							FTMS + p NSI Full ms [400.00-2000.00]
0	5551							FTMS + p NSI Full ms [400.00-2000.00]
0	5562							FTMS + p NSI Full ms [400.00-2000.00]
0	5573							FTMS + p NSI Full ms [400.00-2000.00]
0	5584							FTMS + p NSI Full ms [400.00-2000.00]
0	5595							FTMS + p NSI Full ms [400.00-2000.00]
0	5606							FTMS + p NSI Full ms [400.00-2000.00]
0	5617							FTMS + p NSI Full ms [400.00-2000.00]
0	5628							FTMS + p NSI Full ms [400.00-2000.00]
0	5639							FTMS + p NSI Full ms [400.00-2000.00]
0	5650							FTMS + p NSI Full ms [400.00-2000.00]
0	5661							FTMS + p NSI Full ms [400.00-2000.00]
0	5672							FTMS + p NSI Full ms [400.00-2000.00]
0	5683							FTMS + p NSI Full ms [400.00-2000.00]
0	5694							FTMS + p NSI Full ms [400.00-2000.00]
0	5705							FTMS + p NSI Full ms [400.00-2000.00]
0	5716							FTMS + p NSI Full ms [400.00-2000.00]
0	5727							FTMS + p NSI Full ms [400.00-2000.00]
0	5738							FTMS + p NSI Full ms [400.00-2000.00]
0	5749							FTMS + p NSI Full ms [400.00-2000.00]
0	5760							FTMS + p NSI Full ms [400.00-2000.00]
0	5771							FTMS + p NSI Full ms [400.00-2000.00]
0	5782							FTMS + p NSI Full ms [400.00-2000.00]
0	5793							FTMS + p NSI Full ms [400.00-2000.00]
0	5804							FTMS + p NSI Full ms [400.00-2000.00]
0	5815							FTMS + p NSI Full ms [400.00-2000.00]
0	5826							FTMS + p NSI Full ms [400.00-2000.00]
0	5837							FTMS + p NSI Full ms [400.00-2000.00]
0	5848							FTMS + p NSI Full ms [400.00-2000.00]
0	5859							FTMS + p NSI Full ms [400.00-2000.00]
0	5870							FTMS + p NSI Full ms [400.00-2000.00]
0	5881							FTMS + p NSI Full ms [400.00-2000.00]
0	5892							FTMS + p NSI Full ms [400.00-2000.00]
0	5903							FTMS + p NSI Full ms [400.00-2000.00]
0	5914							FTMS + p NSI Full ms [400.00-2000.00]
0	5925							FTMS + p NSI Full ms [400.00-2000.00]
0	5936							FTMS + p NSI Full ms [400.00-2000.00]
0	5947							FTMS + p NSI Full ms [400.00-2000.00]
0	5958							FTMS + p NSI Full ms [400.00-2000.00]
0	5969							FTMS + p NSI Full ms [400.00-2000.00]
0	5980							FTMS + p NSI Full ms [400.00-2000.00]
0	5991							FTMS + p NSI Full ms [400.00-2000.00]
0	6002							FTMS + p NSI Full ms [400.00-2000.00]
0	6013							FTMS + p NSI Full ms [400.00-2000.00]
0	6024							FTMS + p NSI Full ms [400.00-2000.00]
0	6035							FTMS + p NSI Full ms [400.00-2000.00]
0	6046							FTMS + p NSI Full ms [400.00-2000.00]
0	6057							FTMS + p NSI Full ms [400.00-2000.00]
0	6068							FTMS + p NSI Full ms [400.00-2000.00]
0	6079							FTMS + p NSI Full ms [400.00-2000.00]
0	6090							FTMS + p NSI Full ms [400.00-2000.00]
0	6101							FTMS + p NSI Full ms [400.00-2000.00]
0	6112							FTMS + p NSI Full ms [400.00-2000.00]
0	6123							FTMS + p NSI Full ms [400.00-2000.00]
0	6134							FTMS + p NSI Full ms [400.00-2000.00]
0	6145							FTMS + p NSI Full ms [400.00-2000.00]
0	6156							FTMS + p NSI Full ms [400.00-2000.00]
0	6167							FTMS + p NSI Full ms [400.00-2000.00]
0	6178							FTMS + p NSI Full ms [400.00-2000.00]
0	6189							FTMS + p NSI Full ms [400.00-2000.00]
0	6200							FTMS + p NSI Full ms [400.00-2000.00]
0	6211							FTMS + p NSI Full ms [400.00-2000.00]
0	6222							FTMS + p NSI Full ms [400.00-2000.00]
0	6233							FTMS + p NSI Full ms [400.00-2000.00]
0	6244							FTMS + p NSI Full ms [400.00-2000.00]
0	6255							FTMS + p NSI Full ms [400.00-2000.00]
0	6266							FTMS + p NSI Full ms [400.00-2000.00]
0	6277							FTMS + p NSI Full ms [400.00-2000.00]
0	6288							FTMS + p NSI Full ms [400.00-2000.00]
0	6299							FTMS + p NSI Full ms [400.00-2000.00]
0	6310							FTMS + p NSI Full ms [400.00-2000.00]
0	6321							FTMS + p NSI Full ms [400.00-2000.00]
0	6332							FTMS + p NSI Full ms [400.00-2000.00]
0	6343							FTMS + p NSI Full ms [400.00-2000.00]
0	6354							FTMS + p NSI Full ms [400.00-2000.00]
0	6365							FTMS + p NSI Full ms [400.00-2000.00]
0	6376							FTMS + p NSI Full ms [400.00-2000.00]
0	6387							FTMS + p NSI Full ms [400.00-2000.00]
0	6398							FTMS + p NSI Full ms [400.00-2000.00]
0	6409							FTMS + p NSI Full ms [400.00-2000.00]
0	6420							FTMS + p NSI Full ms [400.00-2000.00]
0	6431							FTMS + p NSI Full ms [400.00-2000.00]
0	6442							FTMS + p NSI Full ms [400.00-2000.00]
0	6453							FTMS + p NSI Full ms [400.00-2000.00]
0	6464							FTMS + p NSI Full ms [400.00-2000.00]
0	6475							FTMS + p NSI Full ms [400.00-2000.00]
0	6486							FTMS + p NSI Full ms [400.00-2000.00]
0	6497							FTMS + p NSI Full ms [400.00-2000.00]
0	6508							FTMS + p NSI Full ms [400.00-2000.00]
0	6519							FTMS + p NSI Full ms [400.00-2000.00]
0	6530							FTMS + p NSI Full ms [400.00-2000.00]
0	6541							FTMS + p NSI Full ms [400.00-2000.00]
0	6552							FTMS + p NSI Full ms [400.00-2000.00]
0	6563							FTMS + p NSI Full ms [400.00-2000.00]
0	6574							FTMS + p NSI Full ms [400.00-2000.00]
0	6585							FTMS + p NSI Full ms [400.00-2000.00]
0	6596							FTMS + p NSI Full ms [400.00-2000.00]
0	6607							FTMS + p NSI Full ms [400.00-2000.00]
0	6618							FTMS + p NSI Full ms [400.00-2000.00]
0	6629							FTMS + p NSI Full ms [400.00-2000.00]
0	6640							FTMS + p NSI Full ms [400.00-2000.00]
0	6651							FTMS + p NSI Full ms [400.00-2000.00]
0	6662							FTMS + p NSI Full ms [400.00-2000.00]
0	6673							FTMS + p NSI Full ms [400.00-2000.00]
0	6684							FTMS + p NSI Full ms [400.00-2000.00]
0	6695							FTMS + p NSI Full ms [400.00-2000.00]
0	6706							FTMS + p NSI Full ms [400.00-2000.00]
0	6717							FTMS + p NSI Full ms [400.00-2000.00]
0	6728							FTMS + p NSI Full ms [400.00-2000.00]
0	6739							FTMS + p NSI Full ms [400.00-2000.00]
0	6750							FTMS + p NSI Full ms [400.00-2000.00]
0	6761							FTMS + p NSI Full ms [400.00-2000.00]
0	6772							FTMS + p NSI Full ms [400.00-2000.00]
0	6783							FTMS + p NSI Full ms [400.00-2000.00]
0	6794							FTMS + p NSI Full ms [400.00-2000.00]
0	6805							FTMS + p NSI Full ms [400.00-2000.00]
0	6816							FTMS + p NSI Full ms [400.00-2000.00]
0	6827							FTMS + p NSI Full ms [400.00-2000.00]
0	6838							FTMS + p NSI Full ms [400.00-2000.00]
0	6849							FTMS + p NSI Full ms [400.00-2000.00]
0	6860							FTMS + p NSI Full ms [400.00-2000.00]
0	6871							FTMS + p NSI Full ms [400.00-2000.00]
0	6882							FTMS + p NSI Full ms [400.00-2000.00]
0	6893							FTMS + p NSI Full ms [400.00-2000.00]
0	6904							FTMS + p NSI Full ms [400.00-2000.00]
0	6915							FTMS + p NSI Full ms [400.00-2000.00]
0	6926							FTMS + p NSI Full ms [400.00-2000.00]
0	6937							FTMS + p NSI Full ms [400.00-2000.00]
0	6948							FTMS + p NSI Full ms [400.00-2000.00]
0	6959							FTMS + p NSI Full ms [400.00-2000.00]
0	6970							FTMS + p NSI Full ms [400.00-2000.00]
0	6981							FTMS + p NSI Full ms [400.00-2000.00]
0	6992							FTMS + p NSI Full ms [400.00-2000.00]
0	7003							FTMS + p NSI Full ms [400.00-2000.00]
0	7014							FTMS + p NSI Full ms [400.00-2000.00]
0	7025							FTMS + p NSI Full ms [400.00-2000.00]
0	7036							FTMS + p NSI Full ms [400.00-2000.00]
0	7047							FTMS + p NSI Full ms [400.00-2000.00]
0	7058							FTMS + p NSI Full ms [400.00-2000.00]
0	7069							FTMS + p NSI Full ms [400.00-2000.00]
0	7080							FTMS + p NSI Full ms [400.00-2000.00]
0	7091							FTMS + p NSI Full ms [400.00-2000.00]
0	7102							FTMS + p NSI Full ms [400.00-2000.00]
0	7113							FTMS + p NSI Full ms [400.00-2000.00]
0	7124							FTMS + p NSI Full ms [400.00-2000.00]
0	7135							FTMS + p NSI Full ms [400.00-2000.00]
0	7146							FTMS + p NSI Full ms [400.00-2000.00]
0	7157							FTMS + p NSI Full ms [400.00-2000.00]
0	7168							FTMS + p NSI Full ms [400.00-2000.00]
0	7179							FTMS + p NSI Full ms [400.00-2000.00]
0	7190							FTMS + p NSI Full ms [400.00-2000.00]
0	7201							FTMS + p NSI Full ms [400.00-2000.00]
0	7212							FTMS + p NSI Full ms [400.00-2000.00]
0	7223							FTMS + p NSI Full ms [400.00-2000.00]
0	7234							FTMS + p NSI Full ms [400.00-2000.00]
0	7245							FTMS + p NSI Full ms [400.00-2000.00]
0	7256							FTMS + p NSI Full ms [400.00-2000.00]
0	7267							FTMS + p NSI Full ms [400.00-2000.00]
0	7278							FTMS + p NSI Full ms [400.00-2000.00]
0	7289							FTMS + p NSI Full ms [400.00-2000.00]
0	7300							FTMS + p NSI Full ms [400.00-2000.00]
0	7311							FTMS + p NSI Full ms [400.00-2000.00]
0	7322							FTMS + p NSI Full ms [400.00-2000.00]
0	7333							FTMS + p NSI Full ms [400.00-2000.00]
0	7344							FTMS + p NSI Full ms [400.00-2000.00]
0	7355							FTMS + p NSI Full ms [400.00-2000.00]
0	7366							FTMS + p NSI Full ms [400.00-2000.00]
0	7377							FTMS + p NSI Full ms [400.00-2000.00]
0	7388							FTMS + p NSI Full ms [400.00-2000.00]
0	7399							FTMS + p NSI Full ms [400.00-2000.00]
0	7410							FTMS + p NSI Full ms [400.00-2000.00]
0	7421							FTMS + p NSI Full ms [400.00-2000.00]
0	7432							FTMS + p NSI Full ms [400.00-2000.00]
0	7443							FTMS + p NSI Full ms [400.00-2000.00]
0	7454							FTMS + p NSI Full ms [400.00-2000.00]
0	7465							FTMS + p NSI Full ms [400.00-2000.00]
0	7476							FTMS + p NSI Full ms [400.00-2000.00]
0	7487							FTMS + p NSI Full ms [400.00-2000.00]
0	7498							FTMS + p NSI Full ms [400.00-2000.00]
0	7509							FTMS + p NSI Full ms [400.00-2000.00]
0	7520							FTMS + p NSI Full ms [400.00-2000.00]
0	7531							FTMS + p NSI Full ms [400.00-2000.00]
0	7542							FTMS + p NSI Full ms [400.00-2000.00]
0	7553							FTMS + p NSI Full ms [400.00-2000.00]
0	7564							FTMS + p NSI Full ms [400.00-2000.00]
0	7575							FTMS + p NSI Full ms [400.00-2000.00]
0	7586							FTMS + p NSI Full ms [400.00-2000.00]
0	7597							FTMS + p NSI Full ms [400.00-2000.00]
0	7608							FTMS + p NSI Full ms [400.00-2000.00]
0	7619							FTMS + p NSI Full ms [400.00-2000.00]
0	7630							FTMS + p NSI Full ms [400.00-2000.00]
0	7641							FTMS + p NSI Full ms [400.00-2000.00]
0	7652							FTMS + p NSI Full ms [400.00-2000.00]
0	7663							FTMS + p NSI Full ms [400.00-2000.00]
0	7674							FTMS + p NSI Full ms [400.00-2000.00]
0	7685							FTMS + p NSI Full ms [400.00-2000.00]
0	7696							FTMS + p NSI Full ms [400.00-2000.00]
0	7707							FTMS + p NSI Full ms [400.00-2000.00]
0	7718							FTMS + p NSI Full ms [400.00-2000.00]
0	7729							FTMS + p NSI Full ms [400.00-2000.00]
0	7740							FTMS + p NSI Full ms [400.00-2000.00]
0	7751							FTMS + p NSI Full ms [400.00-2000.00]
0	7762							FTMS + p NSI Full ms [400.00-2000.00]
0	7773							FTMS + p NSI Full ms [400.00-2000.00]
0	7784							FTMS + p NSI Full ms [400.00-2000.00]
0	7795							FTMS + p NSI Full ms [400.00-2000.00]
0	7806							FTMS + p NSI Full ms [400.00-2000.00]
0	7817							FTMS + p NSI Full ms [400.00-2000.00]
0	7828							FTMS + p NSI Full ms [400.00-2000.00]
0	7839							FTMS + p NSI Full ms [400.00-2000.00]
0	7850							FTMS + p NSI Full ms [400.00-2000.00]
0	7861							FTMS + p NSI Full ms [400.00-2000.00]
0	7872							FTMS + p NSI Full ms [400.00-2000.00]
0	7883							FTMS + p NSI Full ms [400.00-2000.00]
0	7894							FTMS + p NSI Full ms [400.00-2000.00]
0	7905							FTMS + p NSI Full ms [400.00-2000.00]
0	7916							FTMS + p NSI Full ms [400.00-2000.00]
0	7927							FTMS + p NSI Full ms [400.00-2000.00]
0	7938							FTMS + p NSI Full ms [400.00-2000.00]
0	7949							FTMS + p NSI Full ms [400.00-2000.00]
0	7960							FTMS + p NSI Full ms [400.00-2000.00]
0	7971							FTMS + p NSI Full ms [400.00-2000.00]
0	7982							FTMS + p NSI Full ms [400.00-2000.00]
0	7993							FTMS + p NSI Full ms [400.00-2000.00]
0	8004							FTMS + p NSI Full ms [400.00-2000.00]
0	8015							FTMS + p NSI Full ms [400.00-2000.00]
0	8026							FTMS + p NSI Full ms [400.00-2000.00]
0	8037							FTMS + p NSI Full ms [400.00-2000.00]
0	8048							FTMS + p NSI Full ms [400.00-2000.00]
0	8059							FTMS + p NSI Full ms [400.00-2000.00]
0	8070							FTMS + p NSI Full ms [400.00-2000.00]
0	8081							FTMS + p NSI Full ms [400.00-2000.00]
0	8092							FTMS + p NSI Full ms [400.00-2000.00]
0	8103							FTMS + p NSI Full ms [400.00-2000.00]
0	8114							FTMS + p NSI Full ms [400.00-2000.00]
0	8125							FTMS + p NSI Full ms [400.00-2000.00]
0	8136							FTMS + p NSI Full ms [400.00-2000.00]
0	8147							FTMS + p NSI Full ms [400.00-2000.00]
0	8158							FTMS + p NSI Full ms [400.00-2000.00]
0	8169							FTMS + p NSI Full ms [400.00-2000.00]
0	8180							FTMS + p NSI Full ms [400.00-2000.00]
0	8191							FTMS + p NSI Full ms [400.00-2000.00]
0	8202							FTMS + p NSI Full ms [400.00-2000.00]
0	8213							FTMS + p NSI Full ms [400.00-2000.00]
0	8224							FTMS + p NSI Full ms [400.00-2000.00]
0	8235							FTMS + p NSI Full ms [400.00-2000.00]
0	8246							FTMS + p NSI Full ms [400.00-2000.00]
0	8257							FTMS + p NSI Full ms [400.00-2000.00]
0	8268							FTMS + p NSI Full ms [400.00-2000.00]
0	8279							FTMS + p NSI Full ms [400.00-2000.00]
0	8290							FTMS + p NSI Full ms [400.00-2000.00]
0	8301							FTMS + p NSI Full ms [400.00-2000.00]
0	8312							FTMS + p NSI Full ms [400.00-2000.00]
0	8323							FTMS + p NSI Full ms [400.00-2000.00]
0	8334							FTMS + p NSI Full ms [400.00-2000.00]
0	8345							FTMS + p NSI Full ms [400.00-2000.00]
0	8356							FTMS + p NSI Full ms [400.00-2000.00]
0	8367							FTMS + p NSI Full ms [400.00-2000.00]
0	8378							FTMS + p NSI Full ms [400.00-2000.00]
0	8389							FTMS + p NSI Full ms [400.00-2000.00]
0	8400							FTMS + p NSI Full ms [400.00-2000.00]
0	8411							FTMS + p NSI Full ms [400.00-2000.00]
0	8422							FTMS + p NSI Full ms [400.00-2000.00]
0	8433							FTMS + p NSI Full ms [400.00-2000.00]
0	8444							FTMS + p NSI Full ms [400.00-2000.00]
0	8455							FTMS + p NSI Full ms [400.00-2000.00]
0	8466							FTMS + p NSI Full ms [400.00-2000.00]
0	8477							FTMS + p NSI Full ms [400.00-2000.00]
0	8488							FTMS + p NSI Full ms [400.00-2000.00]
0	8499							FTMS + p NSI Full ms [400.00-2000.00]
0	8510							FTMS + p NSI Full ms [400.00-2000.00]
0	8521							FTMS + p NSI Full ms [400.00-2000.00]
0	8532							FTMS + p NSI Full ms [400.00-2000.00]
0	8543							FTMS + p NSI Full ms [400.00-2000.00]
0	8554							FTMS + p NSI Full ms [400.00-2000.00]
0	8565							FTMS + p NSI Full ms [400.00-2000.00]
0	8576							FTMS + p NSI Full ms [400.00-2000.00]
0	8587							FTMS + p NSI Full ms [400.00-2000.00]
0	8598							FTMS + p NSI Full ms [400.00-2000.00]
0	8609							FTMS + p NSI Full ms [400.00-2000.00]
0	8620							FTMS + p NSI Full ms [400.00-2000.00]
0	8631							FTMS + p NSI Full ms [400.00-2000.00]
0	8642							FTMS + p NSI Full ms [400.00-2000.00]
0	8653							FTMS + p NSI Full ms [400.00-2000.00]
0	8664							FTMS + p NSI Full ms [400.00-2000.00]
0	8675							FTMS + p NSI Full ms [400.00-2000.00]
0	8686							FTMS + p NSI Full ms [400.00-2000.00]
0	8697							FTMS + p NSI Full ms [400.00-2000.00]
0	8708							FTMS + p NSI Full ms [400.00-2000.00]
0	8719							FTMS + p NSI Full ms [400.00-2000.00]
0	8730							FTMS + p NSI Full ms [400.00-2000.00]
0	8741							FTMS + p NSI Full ms [400.00-2000.00]
0	8752							FTMS + p NSI Full ms [400.00-2000.00]
0	8763							FTMS + p NSI Full ms [400.00-2000.00]
0	8774							FTMS + p NSI Full ms [400.00-2000.00]
0	8785							FTMS + p NSI Full ms [400.00-2000.00]
0	8796							FTMS + p NSI Full ms [400.00-2000.00]
0	8807							FTMS + p NSI Full ms [400.00-2000.00]
0	8818							FTMS + p NSI Full ms [400.00-2000.00]
0	8829							FTMS + p NSI Full ms [400.00-2000.00]
0	8840							FTMS + p NSI Full ms [400.00-2000.00]
0	8851							FTMS + p NSI Full ms [400.00-2000.00]
0	8862							FTMS + p NSI Full ms [400.00-2000.00]
0	8873							FTMS + p NSI Full ms [400.00-2000.00]
0	8884							FTMS + p NSI Full ms [400.00-2000.00]
0	8895							FTMS + p NSI Full ms [400.00-2000.00]
0	8906							FTMS + p NSI Full ms [400.00-2000.00]
0	8917							FTMS + p NSI Full ms [400.00-2000.00]
0	8928							FTMS + p NSI Full ms [400.00-2000.00]
0	8939							FTMS + p NSI Full ms [400.00-2000.00]
0	8950							FTMS + p NSI Full ms [400.00-2000.00]
0	8961							FTMS + p NSI Full ms [400.00-2000.00]
0	8972							FTMS + p NSI Full ms [400.00-2000.00]
0	8983							FTMS + p NSI Full ms [400.00-2000.00]
0	8994							FTMS + p NSI Full ms [400.00-2000.00]
0	9005							FTMS + p NSI Full ms [400.00-2000.00]
0	9016							FTMS + p NSI Full ms [400.00-2000.00]
0	9027							FTMS + p NSI Full ms [400.00-2000.00]
0	9038							FTMS + p NSI Full ms [400.00-2000.00]
0	9049							FTMS + p NSI Full ms [400.00-2000.00]
0	9060							FTMS + p NSI Full ms [400.00-2000.00]
0	9071							FTMS + p NSI Full ms [400.00-2000.00]
0	9082							FTMS + p NSI Full ms [400.00-2000.00]
0	9093							FTMS + p NSI Full ms [400.00-2000.00]
0	9104							FTMS + p NSI Full ms [400.00-2000.00]
0	9115							FTMS + p NSI Full ms [400.00-2000.00]
0	9126							FTMS + p NSI Full ms [400.00-2000.00]
0	9137							FTMS + p NSI Full ms [400.00-2000.00]
0	9148							FTMS + p NSI Full ms [400.00-2000.00]
0	9159							FTMS + p NSI Full ms [400.00-2000.00]
0	9170							FTMS + p NSI Full ms [400.00-2000.00]
0	9181							FTMS + p NSI Full ms [400.00-2000.00]
0	9192							FTMS + p NSI Full ms [400.00-2000.00]
0	9203							FTMS + p NSI Full ms [400.00-2000.00]
0	9214							FTMS + p NSI Full ms [400.00-2000.00]
0	9225							FTMS + p NSI Full ms [400.00-2000.00]
0	9236							FTMS + p NSI Full ms [400.00-2000.00]
0	9247							FTMS + p NSI Full ms [400.00-2000.00]
0	9258							FTMS + p NSI Full ms [400.00-2000.00]
0	9269							FTMS + p NSI Full ms [400.00-2000.00]
0	9280							FTMS + p NSI Full ms [400.00-2000.00]
0	9291							FTMS + p NSI Full ms [400.00-2000.00]
0	9302							FTMS + p NSI Full ms [400.00-2000.00]
0	9313							FTMS + p NSI Full ms [400.00-2000.00]
0	9324							FTMS + p NSI Full ms [400.00-2000.00]
0	9335							FTMS + p NSI Full ms [400.00-2000.00]
0	9346							FTMS + p NSI Full ms [400.00-2000.00]
0	9357							FTMS + p NSI Full ms [400.00-2000.00]
0	9368							FTMS + p NSI Full ms [400.00-2000.00]
0	9379							FTMS + p NSI Full ms [400.00-2000.00]
0	9390							FTMS + p NSI Full ms [400.00-2000.00]
0	9401							FTMS + p NSI Full ms [400.00-2000.00]
0	9412							FTMS + p NSI Full ms [400.00-2000.00]
0	9423							FTMS + p NSI Full ms [400.00-2000.00]
0	9434							FTMS + p NSI Full ms [400.00-2000.00]
0	9445							FTMS + p NSI Full ms [400.00-2000.00]
0	9456							FTMS + p NSI Full ms [400.00-2000.00]
0	9467							FTMS + p NSI Full ms [400.00-2000.00]
0	9478							FTMS + p NSI Full ms [400.00-2000.00]
0	9489							FTMS + p NSI Full ms [400.00-2000.00]
0	9500							FTMS + p NSI Full ms [400.00-2000.00]
0	9511							FTMS + p NSI Full ms [400.00-2000.00]
0	9522							FTMS + p NSI Full ms [400.00-2000.00]
0	9533							FTMS + p NSI Full ms [400.00-2000.00]
0	9544							FTMS + p NSI Full ms [400.00-2000.00]
0	9555							FTMS + p NSI Full ms [400.00-2000.00]
0	9566							FTMS + p NSI Full ms [400.00-2000.00]
0	9577							FTMS + p NSI Full ms [400.00-2000.00]
0	9588							FTMS + p NSI Full ms [400.00-2000.00]
0	9599							FTMS + p NSI Full ms [400.00-2000.00]
0	9610							FTMS + p NSI Full ms [400.00-2000.00]
0	9621							FTMS + p NSI Full ms [400.00-2000.00]
0	9632							FTMS + p NSI Full ms [400.00-2000.00]
0	9643							FTMS + p NSI Full ms [400.00-2000.00]
0	9654							FTMS + p NSI Full ms [400.00-2000.00]
0	9665							FTMS + p NSI Full ms [400.00-2000.00]
0	9676							FTMS + p NSI Full ms [400.00-2000.00]
0	9687							FTMS + p NSI Full ms [400.00-2000.00]
0	9698							FTMS + p NSI Full ms [400.00-2000.00]
0	9709							FTMS + p NSI Full ms [400.00-2000.00]
0	9720							FTMS + p NSI Full ms [400.00-2000.00]
0	9731							FTMS + p NSI Full ms [400.00-2000.00]
0	9742							FTMS + p NSI Full ms [400.00-2000.00]
0	9753							FTMS + p NSI Full ms [400.00-2000.00]
0	9764							FTMS + p NSI Full ms [400.00-2000.00]
0	9775							FTMS + p NSI Full ms [400.00-2000.00]
0	9786							FTMS + p NSI Full ms [400.00-2000.00]
0	9797							FTMS + p NSI Full ms [400.00-2000.00]
0	9808							FTMS + p NSI Full ms [400.00-2000.00]
0	9819							FTMS + p NSI Full ms [400.00-2000.00]
0	9830							FTMS + p NSI Full ms [400.00-2000.00]
0	9841							FTMS + p NSI Full ms [400.00-2000.00]
0	9852							FTMS + p NSI Full ms [400.00-2000.00]
0	9863							FTMS + p NSI Full ms [400.00-2000.00]
0	9874							FTMS + p NSI Full ms [400.00-2000.00]
0	9885							FTMS + p NSI Full ms [400.00-2000.00]
0	9896							FTMS + p NSI Full ms [400.00-2000.00]
0	9907							FTMS + p NSI Full ms [400.00-2000.00]
0	9918							FTMS + p NSI Full ms [400.00-2000.00]
0	9929							FTMS + p NSI Full ms [400.00-2000.00]
0	9940							FTMS + p NSI Full ms [400.00-2000.00]
0	9951							FTMS + p NSI Full ms [400.00-2000.00]
0	9962							FTMS + p NSI Full ms [400.00-2000.00]
0	9973							FTMS + p NSI Full ms [400.00-2000.00]
0	9984							FTMS + p NSI Full ms [400.00-2000.00]
0	9995							FTMS + p NSI Full ms [400.00-2000.00]
0	10006							FTMS + p NSI Full ms [400.00-2000.00]
0	10017							FTMS + p NSI Full ms [400.00-2000.00]
0	10028							FTMS + p NSI Full ms [400.00-2000.00]
0	10039							FTMS + p NSI Full ms [400.00-2000.00]
0	10050							FTMS + p NSI Full ms [400.00-2000.00]
0	10061							FTMS + p NSI Full ms [400.00-2000.00]
0	10072							FTMS + p NSI Full ms [400.00-2000.00]
0	10083							FTMS + p NSI Full ms [400.00-2000.00]
0	10094							FTMS + p NSI Full ms [400.00-2000.00]
0	10105							FTMS + p NSI Full ms [400.00-2000.00]
0	10116							FTMS + p NSI Full ms [400.00-2000.00]
0	10127							FTMS + p NSI Full ms [400.00-2000.00]
0	10138							FTMS + p NSI Full ms [400.00-2000.00]
0	10149							FTMS + p NSI Full ms [400.00-2000.00]
0	10160							FTMS + p NSI Full ms [400.00-2000.00]
0	10171							FTMS + p NSI Full ms [400.00-2000.00]
0	10182							FTMS + p NSI Full ms [400.00-2000.00]
0	10193							FTMS + p NSI Full ms [400.00-2000.00]
0	10204							FTMS + p NSI Full ms [400.00-2000.00]
0	10215							FTMS + p NSI Full ms [400.00-2000.00]
0	10226							FTMS + p NSI Full ms [400.00-2000.00]
0	10237							FTMS + p NSI Full ms [400.00-2000.00]
0	10248							FTMS + p NSI Full ms [400.00-2000.00]
0	10259							FTMS + p NSI Full ms [400.00-2000.00]
0	10270							FTMS + p NSI Full ms [400.00-2000.00]
0	10281							FTMS + p NSI Full ms [400.00-2000.00]
0	10292							FTMS + p NSI Full ms [400.00-2000.00]
0	10303							FTMS + p NSI Full ms [400.00-2000.00]
0	10314							FTMS + p NSI Full ms [400.00-2000.00]
0	10325							FTMS + p NSI Full ms [400.00-2000.00]
0	10336							FTMS + p NSI Full ms [400.00-2000.00]
0	10347							FTMS + p NSI Full ms [400.00-2000.00]
0	10358							FTMS + p NSI Full ms [400.00-2000.00]
0	10369							FTMS + p NSI Full ms [400.00-2000.00]
0	10380							FTMS + p NSI Full ms [400.00-2000.00]
0	10391							FTMS + p NSI Full ms [400.00-2000.00]
0	10402							FTMS + p NSI Full ms [400.00-2000.00]
0	10413							FTMS + p NSI Full ms [400.00-2000.00]
0	10424							FTMS + p NSI Full ms [400.00-2000.00]
