Dataset	ScanNumber	Ion Injection Time (ms)	Scan Segment	Scan Event	Charge State	Monoisotopic M/Z	Collision Mode	Scan Filter Text
0	83	13.455	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	84	13.399	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	85	13.378	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	86	13.478	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	87	13.248	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	88	13.529	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	89	13.881	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	90	13.627	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	91	13.285	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	92	12.884	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	93	13.135	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	94	13.203	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	95	12.961	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	96	13.245	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	97	13.336	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	98	13.051	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	99	12.638	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	100	13.237	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	101	12.678	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	102	13.329	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	103	12.942	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	104	13.104	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	105	12.930	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	106	13.236	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	107	12.868	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	108	12.813	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	109	12.607	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	110	12.968	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	111	12.878	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	112	12.758	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	113	12.828	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	114	12.960	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	115	13.272	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	116	12.878	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	117	13.308	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	118	12.719	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	119	13.433	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	120	13.020	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	121	13.044	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	122	13.042	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	123	13.111	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	124	12.882	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	125	12.392	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	126	12.258	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	127	12.549	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	128	12.538	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	129	12.581	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	130	12.180	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	131	12.016	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	132	12.575	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	133	12.587	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	134	12.206	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	135	12.276	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	136	12.205	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	137	12.477	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	138	12.618	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	139	12.339	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	140	12.131	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	141	11.937	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	142	11.624	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	143	11.846	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	144	11.877	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	145	11.387	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	146	12.197	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	147	11.733	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	148	12.155	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	149	12.105	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	150	11.424	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	151	12.016	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	152	11.970	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	153	11.912	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	154	11.662	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	155	11.948	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	156	11.835	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	157	11.997	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	158	11.888	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	159	12.149	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	160	11.768	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	161	11.698	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	162	12.114	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	163	12.569	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	164	12.298	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	165	12.032	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	166	12.177	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	167	12.565	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	168	12.332	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	169	12.174	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	170	12.316	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	171	12.132	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	172	12.576	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	173	12.350	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	174	12.892	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	175	12.873	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	176	12.262	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	177	12.284	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	178	11.992	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	179	12.445	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	180	12.296	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	181	12.131	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	182	12.220	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	183	12.342	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	184	12.071	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	185	12.299	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	186	12.377	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	187	12.523	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	188	12.091	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	189	12.282	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	190	12.339	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	191	12.536	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	192	12.252	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	193	12.200	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	194	12.507	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	195	12.169	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	196	12.245	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	197	12.061	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	198	12.081	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	199	12.215	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	200	12.494	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	201	12.497	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	202	12.545	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	203	12.352	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	204	12.068	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	205	12.893	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	206	13.062	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	207	12.435	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	208	12.763	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	209	12.465	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	210	12.749	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	211	12.429	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	212	12.606	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	213	12.441	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	214	12.276	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	215	11.984	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	216	12.042	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	217	12.330	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	218	12.292	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	219	12.022	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	220	12.099	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	221	12.132	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	222	12.289	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	223	12.222	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	224	12.572	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	225	12.515	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	226	12.761	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	227	12.578	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	228	13.003	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	229	12.669	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	230	12.194	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	231	12.375	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	232	12.413	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	233	11.822	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	234	11.350	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	235	11.385	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	236	11.309	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	237	11.130	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	238	10.880	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	239	11.451	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	240	11.490	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	241	11.636	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	242	11.422	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	243	11.492	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	244	11.932	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	245	11.325	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	246	10.434	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	247	10.059	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	248	10.357	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	249	10.643	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	250	11.031	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	251	10.898	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	252	11.095	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	253	11.210	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	254	11.041	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	255	11.227	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	256	10.914	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	257	11.104	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	258	11.582	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	259	11.260	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	260	11.348	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	261	11.180	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	262	11.336	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	263	11.201	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	264	11.313	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	265	10.694	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	266	10.575	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	267	11.004	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	268	10.531	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	269	10.817	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	270	10.554	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	271	11.162	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	272	10.853	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	273	11.216	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	274	10.808	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	275	10.523	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	276	10.836	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	277	10.926	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	278	10.446	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	279	8.593	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	280	8.867	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	281	10.424	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	282	11.072	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	283	11.082	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	284	11.169	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	285	10.705	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	286	10.561	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	287	10.418	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	288	11.140	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	289	11.172	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	290	11.190	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	291	11.077	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	292	11.182	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	293	11.237	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	294	11.324	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	295	11.218	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	296	11.155	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	297	11.279	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	298	10.712	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	299	10.912	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	300	11.354	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	301	11.116	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	302	11.185	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	303	10.854	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	304	10.786	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	305	11.136	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	306	11.441	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
0	307	11.519	1	1	0	0.0000		FTMS + p NSI Full ms [250.0000-1200.0000]
