Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
0	1	0.0026	1	3.7694E+07	3.0628E+06	371.1011	0	83604	83604	HMS
0	2	0.006	1	3.7318E+07	3.2627E+06	371.1005	0	50648	50648	HMS
0	3	0.0091	1	3.7678E+07	3.3655E+06	371.1004	0	51300	51300	HMS
0	4	0.0124	1	3.7857E+07	3.3871E+06	371.1005	0	49752	49752	HMS
0	5	0.0156	1	3.6042E+07	3.1494E+06	371.1005	0	46464	46464	HMS
0	6	0.0189	1	3.843E+07	3.5009E+06	371.1004	0	50096	50096	HMS
0	7	0.0222	1	3.7451E+07	3.3615E+06	371.1006	0	46008	46008	HMS
0	8	0.0253	1	3.8575E+07	3.3725E+06	371.1005	0	49280	49280	HMS
0	9	0.0286	1	4.1044E+07	4.3054E+06	371.1005	0	47452	47452	HMS
0	10	0.0317	1	3.8334E+07	3.5831E+06	371.1005	0	44712	44712	HMS
0	11	0.0351	1	3.8415E+07	3.467E+06	371.1005	0	47192	47192	HMS
0	12	0.0384	1	3.8702E+07	3.8678E+06	371.1005	0	47036	47036	HMS
0	13	0.0415	1	3.8876E+07	3.9663E+06	371.1005	0	44564	44564	HMS
0	14	0.0448	1	3.7146E+07	3.3121E+06	371.1004	0	42788	42788	HMS
0	15	0.0479	1	3.7703E+07	3.3388E+06	371.1005	0	47528	47528	HMS
0	16	0.0513	1	3.7866E+07	3.4498E+06	371.1005	0	46860	46860	HMS
0	17	0.0546	1	3.8856E+07	3.5265E+06	371.1005	0	45380	45380	HMS
0	18	0.0577	1	3.8706E+07	3.5723E+06	371.1005	0	45168	45168	HMS
0	19	0.061	1	3.8447E+07	3.5306E+06	371.1005	0	44700	44700	HMS
0	20	0.0641	1	3.9177E+07	3.6297E+06	371.1004	0	45116	45116	HMS
0	21	0.0674	1	3.9351E+07	3.5516E+06	403.2318	0	46144	46144	HMS
0	22	0.0707	1	3.9308E+07	3.5059E+06	371.1005	0	44452	44452	HMS
0	23	0.0739	1	4.0484E+07	3.5991E+06	371.1004	0	46656	46656	HMS
0	24	0.0772	1	3.8105E+07	3.396E+06	371.1006	0	43108	43108	HMS
0	25	0.0805	1	3.9011E+07	3.463E+06	371.1005	0	44168	44168	HMS
0	26	0.0836	1	3.9368E+07	3.4813E+06	371.1005	0	45864	45864	HMS
0	27	0.0869	1	3.8938E+07	3.411E+06	371.1005	0	46324	46324	HMS
0	28	0.0902	1	3.8383E+07	3.4414E+06	371.1005	0	45960	45960	HMS
0	29	0.0935	1	3.9504E+07	3.7686E+06	371.1005	0	45656	45656	HMS
0	30	0.0968	1	3.9821E+07	3.7238E+06	371.1005	0	47308	47308	HMS
0	31	0.0999	1	3.8611E+07	3.6293E+06	371.1004	0	44380	44380	HMS
0	32	0.1032	1	3.7789E+07	3.6703E+06	371.1004	0	44620	44620	HMS
0	33	0.1063	1	3.7611E+07	3.7284E+06	371.1005	0	43912	43912	HMS
0	34	0.1096	1	3.6944E+07	3.2781E+06	371.1005	0	43120	43120	HMS
0	35	0.1129	1	3.825E+07	3.5362E+06	371.1005	0	45320	45320	HMS
0	36	0.116	1	3.7251E+07	3.5224E+06	371.1005	0	43720	43720	HMS
0	37	0.1193	1	3.787E+07	3.3774E+06	371.1005	0	45716	45716	HMS
0	38	0.1224	1	3.7666E+07	3.1891E+06	371.1006	0	46248	46248	HMS
0	39	0.1257	1	3.7317E+07	3.3298E+06	371.1006	0	45480	45480	HMS
0	40	0.129	1	3.78E+07	3.4408E+06	371.1006	0	45836	45836	HMS
0	41	0.1322	1	3.7118E+07	3.2668E+06	371.1006	0	46324	46324	HMS
0	42	0.1355	1	3.7574E+07	3.3855E+06	371.1006	0	46212	46212	HMS
0	43	0.1386	1	3.7251E+07	3.5434E+06	371.1006	0	46624	46624	HMS
0	44	0.1419	1	3.7767E+07	3.733E+06	371.1006	0	43916	43916	HMS
0	45	0.1452	1	3.7733E+07	3.5261E+06	371.1006	0	43720	43720	HMS
0	46	0.1483	1	3.6985E+07	3.5791E+06	371.1006	0	44156	44156	HMS
0	47	0.1516	1	3.9073E+07	3.6465E+06	371.1006	0	46760	46760	HMS
0	48	0.1548	1	3.8197E+07	3.5842E+06	371.1006	0	44372	44372	HMS
0	49	0.158	1	3.8398E+07	3.5206E+06	371.1006	0	45124	45124	HMS
0	50	0.1613	1	3.787E+07	3.5114E+06	371.1006	0	44656	44656	HMS
0	51	0.1645	1	3.854E+07	3.5329E+06	371.1006	0	44876	44876	HMS
0	52	0.1678	1	3.9383E+07	3.6491E+06	371.1006	0	45048	45048	HMS
0	53	0.1711	1	3.9811E+07	3.6399E+06	371.1006	0	45960	45960	HMS
0	54	0.1742	1	3.855E+07	3.4805E+06	371.1007	0	44132	44132	HMS
0	55	0.1775	1	3.8342E+07	3.4197E+06	371.1006	0	43592	43592	HMS
0	56	0.1806	1	3.8397E+07	3.391E+06	371.1006	0	44260	44260	HMS
0	57	0.1839	1	3.9303E+07	3.4523E+06	371.1007	0	44348	44348	HMS
0	58	0.1872	1	3.9025E+07	3.6315E+06	371.1008	0	43752	43752	HMS
0	59	0.1903	1	3.9719E+07	3.8595E+06	371.1006	0	45136	45136	HMS
0	60	0.1936	1	3.9529E+07	3.8211E+06	371.1006	0	44956	44956	HMS
